brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Skoda,Skoda Kamiq,1.0 L TSI Monte Carlo DSG,107 980 DT,Sur arrivage,SUV,3 ans,5,5,3,Essence,6 CV,116 CH,Automatique,7,Traction,5.7 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile,Tissu,Cuir | Multi-fonctions | Sport | Avec palettes,Panoramique | En verre,,Eco,,,,
Skoda,Skoda Octavia,1.4 TSI Essence BVA,114 980 DT,Disponible,Berline,3 ans,5,4,4,Essence,8 CV,150 CH,Automatique,8,Traction,4.8 L/100 km,Radar de recul | Radar avant,En aluminium | 16'',Tactile | 10 pouces,Similicuir/Tissu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,,,,
Skoda,Skoda Octavia,1.4 TSI Selection BVA,124 980 DT,Disponible,Berline,3 ans,5,4,4,Essence,8 CV,150 CH,Automatique,8,Traction,4.8 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Similicuir/Tissu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,,,,
Skoda,Skoda Octavia,1.4 TSI Sportline BVA,144 980 DT,Sur commande,Berline,3 ans,5,4,4,Essence,8 CV,150 CH,Automatique,8,Traction,4.8 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10 pouces,Similicuir/Tissu,Cuir | Multi-fonctions | Sport | Avec palettes,,Éléctrique,,,,,
Skoda,Skoda Superb,1.5 TSI Essence DSG,155 980 DT,En pré-commande,Berline,3 ans,5,5,4,Essence | Hybride léger,8 CV,150 CH,Automatique,7,Traction,6 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 13 pouces,Tissu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,,,,
Skoda,Skoda Superb,1.5 TSI Selection DSG,184 980 DT,En pré-commande,Berline,3 ans,5,5,4,Essence | Hybride léger,8 CV,150 CH,Automatique,7,Traction,6 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 19'',Tactile | 13 pouces,Cuir/similicuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,,,,
Ssangyong,Ssangyong Tivoli,Ssangyong Tivoli,,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,8 CV,163 CH,Automatique,6,Traction,7.5 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Similicuir,Cuir | Chauffant | Multi-fonctions | Sport,,,Normal | Sport | Winter,,,,
Ssangyong,Ssangyong Korando,Ssangyong Korando,,Disponible,SUV,3 ans,5,5,4,Essence,9 CV,163 CH,Automatique,6,Traction,7 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 19'',Tactile | 8 pouces,Cuir | Nappa,Cuir | Avec palettes,Ouvrant,Éléctrique,Normal | Sport | Winter,,,,
Ssangyong,Ssangyong Musso,Ssangyong Musso,,Disponible,Pick up,3 ans,5,4,4,Diesel,7 CV,181 CH,Manuelle,6,Intégrale,8.6 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 12 pouces,Tissu,Cuir,,,Eco | Power | Winter,,,,
Ssangyong,Ssangyong Rexton,Ssangyong Rexton,,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Diesel,12 CV,202 CH,Automatique,8,Intégrale,7.4 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 20'',Tactile | 8 pouces,Cuir | Nappa,Cuir | Chauffant | Multi-fonctions | Chrome | Avec palettes,Ouvrant,Éléctrique,,,,,
Suzuki,Suzuki Celerio Populaire,Suzuki Celerio Populaire,,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,Citadine,3 ans,5,5,3,Essence,4 CV,68 CH,Manuelle,5,Traction,4.3 L/100 km,Radar de recul,En aluminium | 15'',Tactile | 7 pouces,Tissu,3 branches,,,,,,,
Suzuki,Suzuki Swift,1.2 L GL,56 400 DT,En pré-commande,Citadine,3 ans,5,5,3,Essence,4 CV,82 CH,Manuelle,5,Traction,4.4 L/100 km,Radar de recul | Caméra de recul,14'' | Enjoliveurs,Tactile | 7 pouces,Tissu,Multi-fonctions,,,,,,,
Suzuki,Suzuki Swift,1.2 L CVT GL,60 400 DT,En pré-commande,Citadine,3 ans,5,5,3,Essence,4 CV,82 CH,Automatique,,Traction,4.4 L/100 km,Radar de recul | Caméra de recul,14'' | Enjoliveurs,Tactile | 7 pouces,Tissu,Multi-fonctions,,,,,,,
Suzuki,Suzuki Swift,1.2 L GLX,60 400 DT,En pré-commande,Citadine,3 ans,5,5,3,Essence,4 CV,82 CH,Manuelle,5,Traction,4.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 9 pouces,Tissu,Cuir | 3 branches | Multi-fonctions,,,,,,,
Suzuki,Suzuki Swift,1.2 L CVT GLX,64 900 DT,En pré-commande,Citadine,3 ans,5,5,3,Essence,4 CV,82 CH,Automatique,,Traction,4.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 9 pouces,Tissu,Cuir | 3 branches | Multi-fonctions | Avec palettes,,,,,,,
Suzuki,Suzuki Dzire,1.2 L GL+,56 900 DT,En pré-commande,Berline,3 ans ou 100.000 km,5,4,3,Essence,4 CV,82 CH,Manuelle,5,Traction,4.3 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 7 pouces,Tissu,3 branches | Multi-fonctions,,,,,,,
Suzuki,Suzuki Dzire,1.2 L GLX,60 400 DT,En pré-commande,Berline,3 ans ou 100.000 km,5,4,3,Essence,4 CV,82 CH,Manuelle,5,Traction,4.3 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 9 pouces,Tissu,Cuir | 3 branches | Multi-fonctions,,,,,,,
Suzuki,Suzuki Dzire,1.2 L CVT GL+,61 400 DT,En pré-commande,Berline,3 ans ou 100.000 km,5,4,3,Essence,4 CV,82 CH,Automatique,,Traction,4.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 7 pouces,Tissu,3 branches | Multi-fonctions,,,,,,,
Suzuki,Suzuki Dzire,1.2 L CVT GLX,65 400 DT,En pré-commande,Berline,3 ans ou 100.000 km,5,4,3,Essence,4 CV,82 CH,Automatique,,Traction,4.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 9 pouces,Tissu,Cuir | 3 branches | Multi-fonctions,,,,,,,
Suzuki,Suzuki Baleno,1.5 L GL BVM,67 900 DT,Disponible,Compacte,3 ans,5,5,4,Essence,6 CV,105 CH,Manuelle,5,Traction,5.7 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile,Tissu,Multi-fonctions,,,,,,,
Suzuki,Suzuki Baleno,1.5 L GLX BVA,76 900 DT,Disponible,Compacte,3 ans,5,5,4,Essence,6 CV,105 CH,Automatique,4,Traction,5.7 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 9 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Suzuki,Suzuki Fronx,1.5 L GL BVM,76 900 DT,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,6 CV,105 CH,Manuelle,5,Traction,5.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 7 pouces,Tissu,,,,,,,,
Suzuki,Suzuki Fronx,1.5 L GLX BVA,87 900 DT,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,6 CV,105 CH,Automatique,4,Traction,5.5 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 9 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Suzuki,Suzuki Jimny 5 portes,Suzuki Jimny 5 portes,,2 mois,SUV,3 ans,4,5,4,Essence,6 CV,102 CH,Automatique,4,Intégrale,6.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 9 pouces,Tissu,3 branches,,,,,,,
Tata,Tata Super Ace Simple Cabine,Tata Super Ace Simple Cabine,,Sur arrivage,Pick up,5 ans ou 125.000 km,2,2,4,Diesel,5 CV,71 CH,Manuelle,5,Propulsion,6.9 L/100 km,,14'',,Tissu,,,,,,,,
Tata,Tata Xenon X2 Simple Cabine,Tata Xenon X2 Simple Cabine,,Disponible,Pick up,5 ans ou 125.000 km,2,2,4,Diesel,7 CV,150 CH,Manuelle,5,Propulsion,7.6 L/100 km,,16'',,Tissu,,,,,,,,
Tata,Tata Xenon X2 Double Cabine 4x2,Tata Xenon X2 Double Cabine 4x2,,Sur arrivage,Pick up,5 ans ou 125.000 km,5,4,4,Diesel,7 CV,150 CH,Manuelle,5,Propulsion,7.8 L/100 km,,En aluminium | 16'',,Tissu,,,,,,,,
Tata,Tata Xenon X2 Double Cabine 4x4,Tata Xenon X2 Double Cabine 4x4,,Sur arrivage,Pick up,5 ans ou 125.000 km,5,4,4,Diesel,7 CV,150 CH,Manuelle,5,Intégrale,7.8 L/100 km,,En aluminium | 16'',,Tissu,,,,,,,,
Toyota,Toyota Yaris Hybride,Toyota Yaris Hybride,,Disponible,Citadine,3 ans ou 100.000 km | Batterie garantie 5 ans ou 150.000 km,5,5,3,Essence | Hybride,4 CV,116 CH,Automatique,5,Traction,2.8 L/100 km,Caméra de recul,15'',Tactile | 9 pouces,Tissu,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Eco,,,,
Toyota,Toyota Yaris Cross Hybride,Toyota Yaris Cross Hybride,,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 5 ans ou 150.000 km,5,5,3,Essence | Hybride,5 CV,116 CH,Automatique,,Traction,4.4 L/100 km,Caméra de recul,En aluminium | 17'' | Noires,Tactile,Cuir/Tissu,Cuir | Multi-fonctions,,Éléctrique,Normal | Sport | Eco | EV Mode,,,,
Toyota,Toyota RAV 4 Hybride,Toyota RAV 4 Hybride,,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 5 ans ou 150.000 km,5,5,4,Essence | Hybride,9 CV,218 CH,Automatique,7,Traction,4.8 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | EV Mode,,,,
Toyota,Toyota Fortuner,Toyota Fortuner,,Disponible,SUV,3 ans ou 100.000 km,7,5,4,Diesel,8 CV,150 CH,Automatique,6,Intégrale,7.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 18'',8 pouces,Tissu | Surpiqures,Cuir | Multi-fonctions,,,,,,,
Toyota,Toyota Prado,2.8 L TX Business BVA,324 000 DT,Sur arrivage,SUV,3 ans ou 100.000 km,7,5,4,Diesel,11 CV,204 CH,Automatique,8,Intégrale,7.9 L/100 km,,En aluminium | 18'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,Éléctrique,Normal | Sport | Eco,,,,
Toyota,Toyota Prado,2.8 L WX Adventure BVA,379 000 DT,Sur arrivage,SUV,3 ans ou 100.000 km,7,5,4,Diesel,11 CV,204 CH,Automatique,8,Intégrale,7.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Toyota,Toyota Land Cruiser 300,3.5 L V6 Bi-Turbo Essence 4WD VX,530 000 DT,Disponible,SUV,3 ans ou 100.000 km,7,5,6,Essence,32 CV,415 CH,Automatique,10,Intégrale,10.8 L/100 km,Radar de recul | Radar avant | Caméra de recul | Caméra avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces | écrans pour passagers arrières,Cuir perforé,Cuir,Ouvrant,Éléctrique,,,,,
Toyota,Toyota Land Cruiser 300,3.3 L V6 Bi-Turbo Diesel 4WD VX,560 000 DT,Disponible,SUV,3 ans ou 100.000 km,7,5,6,Diesel,21 CV,306 CH,Automatique,10,Intégrale,8.9 L/100 km,Radar de recul | Radar avant | Caméra de recul | Caméra avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces | écrans pour passagers arrières,Cuir perforé,Cuir,Ouvrant,Éléctrique,,,,,
Toyota,Toyota Hilux Simple Cabine,Toyota Hilux Simple Cabine,,Disponible,Pick up,3 ans ou 100.000 km,2,2,4,Diesel,8 CV,150 CH,Manuelle,6,Intégrale,7 L/100 km,,17'',,Tissu,Multi-fonctions,,,,,,,
Toyota,Toyota Hilux Double Cabine,2.4 L Diesel D-4D 4x4,159 800 DT,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,8 CV,150 CH,Manuelle,6,Intégrale,7 L/100 km,,17'',8 pouces,Tissu,Multi-fonctions,,,,,,,
Toyota,Toyota Hilux Double Cabine,2.4 L Diesel D-4D 4x4 BVA,192 900 DT,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,8 CV,150 CH,Automatique,6,Intégrale,7 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',8 pouces,Tissu | Surpiqures,Multi-fonctions,,,,,,,
Toyota,Toyota Hiace 16 places,Toyota Hiace 16 places,,Disponible,Minibus,1 an ou 50000 km,16,5 | 2 portes latérales coulissantes,4,Diesel,10 CV,102 CH,Manuelle,5,Propulsion,9.3 L/100 km,,15'',,Tissu,,,,,,,,
Toyota,Toyota Coaster,Toyota Coaster,,Disponible,Minibus,1 an ou 50000 km,23,2 | 1 porte latérale battante,4,Diesel,11 CV,130 CH,Manuelle,5,Propulsion,N.C,,17'',,Tissu,,,,,,,,
Toyota,Toyota Hiace Van,Toyota Hiace Van,,Disponible,Utilitaire,3 ans,3,3 | 1 porte latérale coulissante,4,Diesel,10 CV,92 CH,Manuelle,5,Propulsion,8.8 L/100 km,,15'',,Tissu,4 branches,,,,,,,
Volkswagen,Volkswagen Virtus,1.0 L TSI Confortline,68 980 DT,3 mois,Berline,2 ans,5,4,3,Essence,6 CV,116 CH,Manuelle,6,Traction,5.2 L/100 km,Radar de recul,16'',Tactile,Tissu,Multi-fonctions,,,,,,,
Volkswagen,Volkswagen Virtus,1.0 L TSI Highline BVA,79 980 DT,Disponible,Berline,2 ans,5,4,3,Essence,7 CV,116 CH,Automatique,6,Traction,5.2 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile,Tissu,Cuir | Multi-fonctions | Avec palettes,,,,,,,
Volkswagen,Volkswagen Virtus,1.0 L TSI Topline BVA,87 980 DT,1 mois | 3 mois,Berline,2 ans,5,4,3,Essence,7 CV,116 CH,Automatique,6,Traction,5.2 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile,Similicuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | En verre,,,,,,
Volkswagen,Volkswagen T-Cross,1.0 L Confortline,75 980 DT,Disponible,SUV,2 ans,5,5,3,Essence,6 CV,116 CH,Manuelle,6,Traction,5.2 L/100 km,Radar de recul,16'',Tactile,Tissu,Multi-fonctions,,,,,,,
Volkswagen,Volkswagen T-Cross,1.0 L Highline BVA,92 980 DT,Disponible,SUV,2 ans,5,5,3,Essence,7 CV,116 CH,Automatique,6,Traction,5.2 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile,Tissu,Cuir | Multi-fonctions | Avec palettes,,,,,,,
Volkswagen,Volkswagen T-Cross,1.0 L Topline BVA,103 980 DT,Disponible,SUV,2 ans,5,5,3,Essence,7 CV,116 CH,Automatique,6,Traction,5.2 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile,Similicuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | En verre,,,,,,
Volkswagen,Volkswagen Polo,Volkswagen Polo,,2 mois,Citadine,3 ans,5,5,3,Essence,5 CV,95 CH,Manuelle,5,Traction,5.2 L/100 km,Radar de recul | Radar avant,En aluminium | 15'',Tactile | 6.5 pouces,Tissu,Multi-fonctions,,,,,,,
Volkswagen,Volkswagen Golf 8,1.4 L TSI Drive,120 980 DT,Disponible,Compacte,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,8,Traction,5 L/100 km,Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,Normal | Sport | Eco,,,,
Volkswagen,Volkswagen Golf 8,1.4 L TSI Life,134 980 DT,Disponible,Compacte,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,8,Traction,5 L/100 km,Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Volkswagen,Volkswagen Golf 8,1.4 L TSI R-Line,159 980 DT,Disponible,Compacte,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,8,Traction,5 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Volkswagen,Volkswagen Tiguan,1.4 L TSI Life,159 980 DT,Disponible,SUV,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,7,Traction,6.7 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',Tactile | 12.9 pouces,Tissu,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Volkswagen,Volkswagen Tiguan,1.4 L TSI Exclusive,184 980 DT,Disponible,SUV,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,7,Traction,6.7 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',Tactile | 15 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Volkswagen,Volkswagen Tiguan,1.4 L TSI R-Line,203 980 DT,Disponible,SUV,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,7,Traction,6.7 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 19'',Tactile | 15 pouces,Cuir/Tissu,Cuir | Chauffant | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Volkswagen,Volkswagen Amarok,2.0 L TDI 170 ch 4x4 Life BVA,199 980 DT,Disponible,Pick up,3 ans,5,4,4,Diesel,5 CV,170 CH,Automatique,6,Intégrale,7.7 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 10.1 pouces,Tissu,Cuir | Multi-fonctions,,Éléctrique,,,,,
Volkswagen,Volkswagen Amarok,2.0 L TDI 210 ch 4x4 Aventura BVA,242 980 DT,Disponible,Pick up,3 ans,5,4,4,Diesel,5 CV,210 CH,Automatique,10,Intégrale,7.5 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 20'' | Bi-ton,Tactile | 12 pouces,Cuir,Cuir | Multi-fonctions,,Éléctrique,,,,,
Volvo,Volvo EX30,Single Motor Core,115 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,5 CV,272 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Détection du trafic en marche arrière,En aluminium | 18'',Tactile | 12.3 pouces,Nordico,Similicuir | Multi-fonctions | Sport,,Éléctrique,,344 km,16.7 kWh/100 km,6 heures,26 minutes
Volvo,Volvo EX30,Single Motor Extended Range Plus,139 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,5 CV,272 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Détection du trafic en marche arrière,En aluminium | 19'',Tactile | 12.3 pouces,Nordico,Similicuir | Multi-fonctions | Sport,,Éléctrique,,476 km,17 kWh/100 km,8 heures,26 minutes
Volvo,Volvo EX30,Twin Motor Ultra,159 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,8 CV,428 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Park Pilot | Détection du trafic en marche arrière,En aluminium | 20'',Tactile | 12.3 pouces,Nordico,Similicuir | Multi-fonctions | Sport,Panoramique,Éléctrique,,450 km,17.5 kWh/100 km,4 heures,26 minutes
Volvo,Volvo XC40,2.0 L Plus Dark,189 900 DT,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence | Hybride léger,9 CV,163 CH,Automatique,7,Traction,6.6 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360,En aluminium | 19'',Tactile | 9 pouces,Tissu,Similicuir | 3 branches | Multi-fonctions,,Éléctrique,Sport,,,,
Volvo,Volvo XC40,2.0 L Ultimate Dark,209 900 DT,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence | Hybride léger,9 CV,163 CH,Automatique,7,Traction,6.6 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360,En aluminium | 19'',Tactile | 9 pouces,Cuir | Suédine,Similicuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Sport,,,,
Volvo,Volvo XC40,2.0 L Black Edition,219 900 DT,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence | Hybride léger,9 CV,163 CH,Automatique,7,Traction,6.6 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360,En aluminium | 20'',Tactile | 9 pouces,Cuir | Suédine,Similicuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Sport,,,,
Volvo,Volvo EC40,Single Motor Ultra,189 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,9 CV,238 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 9 pouces,Suédine,Similicuir | Multi-fonctions | Sport,Panoramique,Éléctrique,,487 km,"16,7 kWh/100 km",7 heures,27 minutes
Volvo,Volvo EC40,Twin Motor Performance Ultra Black Edition,219 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,14 CV,442 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 9 pouces,Suédine,Similicuir | Multi-fonctions | Sport,Panoramique,Éléctrique,,584 km,17.3 kWh/100 km,8 heures,27 minutes
Volvo,Volvo ES90,Single Motor Extended range Plus,239 900 DT,Disponible,Berline,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,9 CV,333 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 20'',Tactile | 14.5 pouces,Nordico,,Panoramique | Electrochrome,Éléctrique,,651 km,16 kWh/100 km,10 heures,22 minutes
Volvo,Volvo ES90,Single Motor Extended range Ultra,269 900 DT,Disponible,Berline,3 ans ou 100.000 km | Batterie garantie 8 ans,5,5,,Electrique,9 CV,333 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Park Pilot | Caméra panoramique 3D,En aluminium | 21'',Tactile | 14.5 pouces,Nordico,,Panoramique | Electrochrome,Éléctrique,,651 km,16 kWh/100 km,10 heures,22 minutes
Volvo,Volvo EX90,Single Motor Plus,295 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,7,5,,Electrique,9 CV,333 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 21'',Tactile | 14.5 pouces,Nordico,,Panoramique | Electrochrome,Éléctrique,,606 km,18.2 kWh/100 km,10 heures,22 minutes
Volvo,Volvo EX90,Twin Motor Performance Ultra,349 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans,6,5,,Electrique,N.C,653 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Park Pilot | Caméra panoramique 3D,En aluminium | 21'',Tactile | 14.5 pouces,Nordico,,Panoramique | Electrochrome,Éléctrique,,615 km,19.2 kWh/100 km,11 heures,22 minutes
Volvo,Volvo XC60,2.0 l T8 Recharge Ultra Dark,239 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride rechargeable,20 CV,462 CH,Automatique,8,Intégrale,1.4 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 11.2 pouces,Nordico,Cuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,77 km,,,
Volvo,Volvo XC60,2.0 l T8 Recharge Ultra Black Edition,259 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride rechargeable,20 CV,462 CH,Automatique,8,Intégrale,1.4 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 21'',Tactile | 11.2 pouces,Cuir | Nappa,Cuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,77 km,,,
Volvo,Volvo XC90,2.0 l Recharge Ultra Bright,339 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans ou 160.000 KM,7,5,4,Essence | Hybride rechargeable,20 CV,462 CH,Automatique,8,Intégrale,1.4 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360 | Parkassist,En aluminium | 21'',Tactile | 11.2 pouces,Cuir | Nappa,Similicuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,75 km,,,
Volvo,Volvo XC90,2.0 l Recharge Ultra Black Edition,359 900 DT,Disponible,SUV,3 ans ou 100.000 km | Batterie garantie 8 ans ou 160.000 KM,7,5,4,Essence | Hybride rechargeable,20 CV,462 CH,Automatique,8,Intégrale,1.4 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360 | Parkassist,En aluminium | 21'',Tactile | 11.2 pouces,Cuir | Nappa,Similicuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,75 km,,,
Wallyscar,Wallyscar Annibal,2.5 l Diesel 4x2,89 700 DT,Sur arrivage,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,6 CV,127 CH,Manuelle,6,Propulsion,7.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 11 pouces,Tissu,Cuir | Multi-fonctions,,,Eco,,,,
